archivo_pdf,resultado_xref,departamento,municipio,zona,puesto,mesa
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_001_6822_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/CENTRO CULT Y DEPORTIVO SIMON/E14_PRE_40_025_001_00_01_014_6822_Mesa_14.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/CENTRO CULT Y DEPORTIVO SIMON/E14_PRE_40_025_001_00_01_016_6822_Mesa_16.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_016_6822_Mesa_16.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_006_6822_Mesa_6.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_013_6822_Mesa_13.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_003_6822_Mesa_3.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_008_6822_Mesa_8.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/CENTRO CULT Y DEPORTIVO SIMON/E14_PRE_40_025_001_00_01_018_6822_Mesa_18.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_007_6822_Mesa_7.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_017_6822_Mesa_17.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_012_6822_Mesa_12.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_019_6822_Mesa_19.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/CENTRO CULT Y DEPORTIVO SIMON/E14_PRE_40_025_001_00_01_017_6822_Mesa_17.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_020_6822_Mesa_20.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_025_6822_Mesa_25.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_25"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_022_6822_Mesa_22.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_22"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_015_6822_Mesa_15.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_011_6822_Mesa_11.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_010_6822_Mesa_10.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_003_6823_Mesa_3.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_014_6822_Mesa_14.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_018_6822_Mesa_18.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_009_6822_Mesa_9.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_023_6822_Mesa_23.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_23"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_024_6822_Mesa_24.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_24"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_004_6823_Mesa_4.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_021_6822_Mesa_21.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_21"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_002_6823_Mesa_2.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_001_6823_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_007_6823_Mesa_7.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_005_6823_Mesa_5.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_005_6823_Mesa_5.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/IE LA FRONTERA/E14_PRE_40_025_001_00_02_026_6822_Mesa_26.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_26"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_006_6823_Mesa_6.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_004_6823_Mesa_4.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_001_6823_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_008_6823_Mesa_8.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_004_6824_Mesa_4.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_006_6824_Mesa_6.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_010_6823_Mesa_10.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_006_6823_Mesa_6.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_005_6824_Mesa_5.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA LAS VILLAS/E14_PRE_40_025_001_00_04_008_6823_Mesa_8.pdf","CORRUPTO_XREF","40","025","00","04","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_009_6823_Mesa_9.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_001_6824_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_002_6823_Mesa_2.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_003_6824_Mesa_3.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_014_6823_Mesa_14.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_003_6823_Mesa_3.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_002_6824_Mesa_2.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_012_6823_Mesa_12.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_007_6823_Mesa_7.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_015_6823_Mesa_15.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_017_6823_Mesa_17.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_009_6824_Mesa_9.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_007_6824_Mesa_7.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_018_6823_Mesa_18.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_011_6823_Mesa_11.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_013_6823_Mesa_13.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_014_6824_Mesa_14.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_14"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_021_6824_Mesa_21.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_21"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_017_6824_Mesa_17.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_17"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_013_6824_Mesa_13.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 01/SEDE EDUCATIVA SEIS DE OCTUBRE/E14_PRE_40_025_001_00_03_016_6823_Mesa_16.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_015_6824_Mesa_15.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_15"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_012_6824_Mesa_12.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_016_6824_Mesa_16.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_16"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_008_6824_Mesa_8.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_022_6824_Mesa_22.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_22"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_010_6824_Mesa_10.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_019_6824_Mesa_19.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_19"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_002_6824_Mesa_2.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_008_6824_Mesa_8.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_8"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_005_6824_Mesa_5.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_5"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_001_6824_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_018_6824_Mesa_18.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_18"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_011_6824_Mesa_11.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_010_6824_Mesa_10.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_004_6824_Mesa_4.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_003_6824_Mesa_3.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_011_6824_Mesa_11.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_11"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_013_6824_Mesa_13.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_13"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_009_6824_Mesa_9.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_9"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_020_6824_Mesa_20.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_20"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA MANUELA BELTRAN/E14_PRE_40_025_002_00_03_001_6824_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","03","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_006_6824_Mesa_6.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_6"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_023_6824_Mesa_23.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_23"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/IE TEC.IND.RAFAEL POMBO BTO/E14_PRE_40_025_002_00_02_024_6824_Mesa_24.pdf","CORRUPTO_XREF","40","025","00","02","Mesa_24"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 99/RESGUARDO INDIGENAS DE PLAYAS DE BOJABA/E14_PRE_40_025_099_00_61_001_6823_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","61","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 99/PUERTO NARIÑO/E14_PRE_40_025_099_00_60_002_6823_Mesa_2.pdf","CORRUPTO_XREF","40","025","00","60","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_007_6824_Mesa_7.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_7"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 02/SEDE EDUCATIVA GENERAL SANTANDER/E14_PRE_40_025_002_00_01_012_6824_Mesa_12.pdf","CORRUPTO_XREF","40","025","00","01","Mesa_12"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 99/VEREDA VIAS/E14_PRE_40_025_099_00_62_001_6823_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","62","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/TAME/ZONA 01/COL. INST. ORIENTAL FEMENINO/E14_PRE_40_005_001_00_01_002_6816_Mesa_2.pdf","CORRUPTO_XREF","40","005","00","01","Mesa_2"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 99/PUERTO NARIÑO/E14_PRE_40_025_099_00_60_001_6823_Mesa_1.pdf","CORRUPTO_XREF","40","025","00","60","Mesa_1"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/TAME/ZONA 01/COL. INST. ORIENTAL FEMENINO/E14_PRE_40_005_001_00_01_010_6816_Mesa_10.pdf","CORRUPTO_XREF","40","005","00","01","Mesa_10"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/TAME/ZONA 01/COL. INST. ORIENTAL FEMENINO/E14_PRE_40_005_001_00_01_004_6816_Mesa_4.pdf","CORRUPTO_XREF","40","005","00","01","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/SARAVENA/ZONA 99/PUERTO NARIÑO/E14_PRE_40_025_099_00_60_004_6823_Mesa_4.pdf","CORRUPTO_XREF","40","025","00","60","Mesa_4"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/TAME/ZONA 01/COL. INST. ORIENTAL FEMENINO/E14_PRE_40_005_001_00_01_003_6816_Mesa_3.pdf","CORRUPTO_XREF","40","005","00","01","Mesa_3"
"/media/andrea-zabala-c/D A T A1/segundaVuelta/claveros_pdf/ARAUCA/TAME/ZONA 01/COL. INST. ORIENTAL FEMENINO/E14_PRE_40_005_001_00_01_011_6816_Mesa_11.pdf","CORRUPTO_XREF","40","005","00","01","Mesa_11"
